long,lat,id,nombre,categoria,cocina,ambientacion,telefono,mail,horario,calle_nombre,calle_altura,calle_cruce,direccion_completa,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4199487532186,-34.5877595923792,358,OPORTO,RESTAURANTE,MINUTAS,MODERNO,4831 0691,,lunes a domingo de 7 a 1,SCALABRINI ORTIZ,2101,,"SCALABRINI ORTIZ, RAUL AV. 2101",Palermo,Comuna 14,1425,C1425DBC
-58.4483898298489,-34.557052282436,539,ORCA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4783 4622,,,JURAMENTO,1561,,JURAMENTO 1561,Belgrano,Comuna 13,1428,C1428DMS
-58.4355661858676,-34.5661839815093,359,ORGANIC`S,RESTAURANTE,NATURISTA,RUSTICA,4776 2020,,,MAURE,1643,,MAURE 1643,Palermo,Comuna 14,1426,C1426CUC
-58.3741708893974,-34.6206439110846,2610,ORIGEN,RESTAURANTE,TRADICIONAL,MODERNO,4362 8847,origenbar@hotmail.com,lunes a viernes de 8 a 21. sábado de 9 a 19. domingo de 9 a 22,PERU,1092,,PERU 1092,San Telmo,Comuna 1,1068,C1068AAL
-58.4139440818615,-34.5936553837096,1857,ORO LIQUIDO,RESTAURANTE,MINUTAS,MODERNO,4964 4067,,lunes a viernes de 9 a 21,DIAZ CNEL.,1443,,"DIAZ, CNEL. AV. 1443",Recoleta,Comuna 2,1425,C1425DQA
-58.4600459666836,-34.5449161177462,1511,ORPHEO,RESTAURANTE,MINUTAS,MODERNO,4702 0803,,,LARRALDE CRISOLOGO,1520,,"LARRALDE, CRISOLOGO AV. 1520",NuÃƒÂ±ez,Comuna 13,1429,C1429BSS
-58.3909442147058,-34.6113962596285,1455,OSCAR,RESTAURANTE,,,,,,ALSINA ADOLFO,1745,,"ALSINA, ADOLFO 1745",Monserrat,Comuna 1,1088,C1088AAQ
-58.4522192635115,-34.5662703541158,540,OSOLEMIO,RESTAURANTE,INTERNACIONAL,MODERNO,4782 1775,,,CABILDO,1588,,CABILDO AV. 1588,Colegiales,Comuna 13,1426,C1426ABP
-58.4521971492646,-34.5662820647381,599,O'SOLERIO,,INTERNACIONAL,MODERNO,4784 2572,,,CABILDO,1586,,CABILDO AV. 1586,Colegiales,Comuna 13,1426,C1426ABP
-58.3904010800724,-34.6124543123892,1456,OTEREL,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4372 9059,,,SOLIS,299,,SOLIS 299,Monserrat,Comuna 1,1078,C1078AAE
-58.3925393591637,-34.591358017808,1859,OTRO ROLLO BUENOS AIRES,RESTAURANTE,MINUTAS,MODERNO,5237 6039,silviaromero54@hotmail.com,,LAS HERAS GRAL.,1856,,LAS HERAS GENERAL AV. 1856,Recoleta,Comuna 2,1127,C1127AAN
-58.4364632243573,-34.5858782374703,360,OTTO GÃ¢â‚¬ï¿½RGUELL,RESTAURANTE,ALEMANA,RUSTICA,4773 8304,www.ottogorguell.com.ar,,HUMBOLDT,1587,,HUMBOLDT 1587,Palermo,Comuna 14,1414,C1414CTM
-58.3853085552016,-34.6038400540797,2419,OURO PRETO,BAR,INTERNACIONAL,,4371 1855,,,CORRIENTES,1301,,CORRIENTES AV. 1301,San Nicolas,Comuna 1,1043,C1043ABA
-58.4029433612995,-34.5920353960746,1860,OVIEDO,RESTAURANTE,ESPAÃ‘OLA,MODERNO,4827 3741,restoviedo@interlink.com.ar,lunes a domingo de 12 a 16 y de 20 a 00,BERUTI,2602,,BERUTI 2602,Recoleta,Comuna 2,1425,C1425BBD
-58.4311116839019,-34.5809539949106,361,OVIEDO,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4776 7693,,,GUATEMALA,5501,,GUATEMALA 5501,Palermo,Comuna 14,1425,C1425BVG
-58.4537690888631,-34.6241092029224,1039,OYE CHICO,RESTAURANTE,CUBANA,CUBANA,4634 2016,oye-chico@46342016.com.ar,,YERBAL,1655,,YERBAL 1655,Caballito,Comuna 6,1406,C1406GJM
-58.3753621086916,-34.5988587131616,2418,OYE PEDRO,RESTAURANTE,MEXICANA,MODERNO,555 5114,,lunes a domingo de 10 a 22.30,FLORIDA,787,,FLORIDA 787,San Nicolas,Comuna 1,1005,C1005AAO
-58.4348856182977,-34.5892533292568,363,PABELLON,RESTAURANTE,AFRODISIACA,MODERNO,4772 8745,,,URIARTE,1332,,URIARTE 1332,Palermo,Comuna 14,1414,C1414DAL
-58.4667983795721,-34.6341347203748,1194,PABLE NOU,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4637 2886,,,BONIFACIO JOSE,2808,,"BONIFACIO, JOSE 2808",Flores,Comuna 7,1406,C1406GYJ
-58.4040456332717,-34.599786658722,852,PABLIN,RESTAURANTE,,,4964 5500,,,PUEYRREDON AV,901,,PUEYRREDON AV. 901,Balvanera,Comuna 3,1032,C1032ABJ
-58.4035815135718,-34.5983247263359,1861,PABLO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4961 0552,,,PUEYRREDON AV,1015,,PUEYRREDON AV. 1015,Recoleta,Comuna 2,1118,
-58.5122479836184,-34.6005533360047,2725,PABLOS,PUB,FUSION,,4503 9170,,,NUEVA YORK,4086,,NUEVA YORK 4086,Villa Devoto,Comuna 11,1419,C1419HDR
-58.4163025862787,-34.6391246745171,1492,PABLO'S,RESTAURANTE,PIZZERIA,MODERNO,4923 0182,,,CASEROS,3602,,CASEROS AV. 3602,Nueva Pompeya,Comuna 4,1263,C1263AAS
-58.3797466955668,-34.5994511070466,2420,PACHA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4326 2899,,,SUIPACHA,766,,SUIPACHA 766,San Nicolas,Comuna 1,1008,C1008AAP
-58.3703505033203,-34.6045925013455,2421,PACHIN,RESTAURANTE,,,4331 2755,,,ALEM LEANDRO N.,266,,"ALEM, LEANDRO N. AV. 266",San Nicolas,Comuna 1,1003,C1003AAP
-58.4360286172393,-34.5844435548706,362,PACIFICO,RESTAURANTE,MEDITERRANEA,DISEÑO,4776 0205,,,HONDURAS,5564,,HONDURAS 5564,Palermo,Comuna 14,1414,C1414BND
-58.3850580891315,-34.6059079221884,2422,PACO'S,RESTAURANTE,MINUTAS,,4373 2119,,lunes a viernes de 7 a 21,TALCAHUANO,236,,TALCAHUANO 236,San Nicolas,Comuna 1,1013,C1013AAF
-58.4005307359109,-34.5903197439596,1862,PACUS,RESTAURANTE,MINUTAS,MODERNO,4824 2203,,lunes a sábado de 6 a 00,PUEYRREDON AV,1790,,PUEYRREDON AV. 1790,Recoleta,Comuna 2,1119,C1119ACN
-58.4279484688506,-34.5913062401521,364,PALADAR,RESTAURANTE,PARRILLA,RUSTICA,4833 5885,,martes a sábado de 10 al cierre - domingo y lunes de 10 a 17,MALABIA,1510,,MALABIA 1510,Palermo,Comuna 14,1414,C1414DMF
-58.4250084091594,-34.5785471400872,365,PALERMO,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4773 7951,www.hotelpalermo.com,,SANTA FE,4599,,SANTA FE AV. 4599,Palermo,Comuna 14,1425,C1425BHH
-58.4237182626633,-34.5828251801284,366,PALERMO VIEJO,RESTAURANTE,,,,,,THAMES,2319,,THAMES 2319,Palermo,Comuna 14,1425,C1425FIG
-58.5142008130193,-34.6391443714418,1276,PALO ALTO SALOON,RESTAURANTE,TRADICIONAL,,4641 9906,www.paloaltosaloon.com.ar,,RIVADAVIA,10699,,RIVADAVIA AV. 10699,Liniers,Comuna 9,1408,C1408AAG
-58.4414522188155,-34.5718465311254,600,PALOKO BOWLING BELGRANO,,MINUTAS,MODERNO,4771 6025,,,CABILDO,450,,CABILDO AV. 450,Colegiales,Comuna 13,1426,C1426AAR
-58.4239780029728,-34.5771986075785,367,PALO MARIA,RESTAURANTE,TRADICIONAL,MODERNO,4778 1537,,,GODOY CRUZ,2850,,GODOY CRUZ 2850,Palermo,Comuna 14,1425,C1425FQN
-58.4314984822049,-34.5878027398173,369,PAMPA,RESTAURANTE,REGIONAL,ANTIGUO,4832 6487,pamparesto@hotmail.com,lunes a domingo de 10 al cierre,HONDURAS,5143,,HONDURAS 5143,Palermo,Comuna 14,1414,C1414BMS
-58.4003472920357,-34.5903981749178,1863,PAN & ANTOJOS,RESTAURANTE,TRADICIONAL,MODERNO,4825 8423,,,PUEYRREDON AV,1799,,PUEYRREDON AV. 1799,Recoleta,Comuna 2,1119,C1119ACA
-58.4092161015813,-34.6375935467762,1580,PANCHAZO,CONFITERIA,SANDWICHERIA,MODERNO,,,,CASEROS,3201,,CASEROS AV. 3201,Parque Patricios,Comuna 4,1263,C1263AAB
-58.5215230283453,-34.6339978339111,1278,PANCHO 95,RESTAURANTE,FAST FOOD,CLASICO PORTEÑO,,,,JUSTO JUAN B.,9202,,"JUSTO, JUAN B. AV. 9202",Liniers,Comuna 9,1408,C1408AKW
-58.4800988409641,-34.6211252207415,2654,PANCHOS 95,RESTAURANTE,FAST FOOD,MODERNO,,,,JUSTO JUAN B.,6085,,"JUSTO, JUAN B. AV. 6085",Villa Santa Rita,Comuna 11,1416,C1416DLB
-58.3776351033931,-34.6293208261903,931,PANCHOS 95,CAFE,FAST FOOD,CLASICO PORTEÑO,,,,MONTES DE OCA MANUEL,95,,"MONTES DE OCA, MANUEL 95",Barracas,Comuna 4,1270,C1270AAA
-58.376930944894,-34.6023153047437,2423,PANCHO T,RESTAURANTE,INTERNACIONAL,,4422 6967,,,LAVALLE,717,,LAVALLE 717,San Nicolas,Comuna 1,1047,C1047AAO
-58.4686269159589,-34.633236761126,1184,PANCITOS,CAFE,SANDWICHERIA,MODERNO,4637 2901,,,ALBERDI JUAN BAUTISTA,2901,,"ALBERDI, JUAN BAUTISTA AV. 2901",Flores,Comuna 7,1406,C1406GSF
-58.3936249720034,-34.5889216086894,1864,PANE E VINO,RESTAURANTE,MEDITERRANEA,ITALIANA,4801 7666,,,LOPEZ VICENTE,2036,,"LOPEZ, VICENTE 2036",Recoleta,Comuna 2,1128,C1128ACF
-58.4055484388684,-34.5936795828403,1865,PANES Y DELICIAS,RESTAURANTE,MINUTAS,MODERNO,4821 2923,,lunes a domingo de 7.30 a 21,ANCHORENA TOMAS M. DE DR,1372,,"ANCHORENA, TOMAS MANUEL DE, DR. 1372",Recoleta,Comuna 2,1425,C1425ELF
-58.4016031402742,-34.5961719279133,1867,PANINI,CAFE,MINUTAS,MODERNO,4822 7457,,,LARREA,1010,,LARREA 1010,Recoleta,Comuna 2,1117,C1117ABF
-58.3862919079398,-34.5865965573642,1866,PANINI,RESTAURANTE,MINUTAS,MODERNO,4807 4100,,,DEL LIBERTADOR,1002,,DEL LIBERTADOR AV. 1002,Recoleta,Comuna 2,1112,C1112ABN
-58.4057821555529,-34.5801186247759,368,PANINI CAFE,RESTAURANTE,,,4800 1210,,,BULNES,2776,,BULNES 2776,Palermo,Comuna 14,1425,C1425DKX
-58.3887701541432,-34.5852809887919,2027,PAN Y ANTOJOS,RESTAURANTE,TRADICIONAL,MODERNO,4813 1074,,,DEL LIBERTADOR,1256,,DEL LIBERTADOR AV. 1256,Recoleta,Comuna 2,1112,C1112ABP
-58.4231863641714,-34.6360393581818,951,PAN Y TEATRO,RESTAURANTE,TRADICIONAL,,4924 6920,,martes a domingo de 12 a 15 y de 20 a 00,LAS CASAS,4095,,LAS CASAS 4095,Boedo,Comuna 5,1238,C1238ACM
-58.412272579361,-34.582709650534,370,PAPINI,CAFE,MINUTAS,MODERNO,4807 1354,,,SCALABRINI ORTIZ RAUL,2890,,"SCALABRINI ORTIZ, RAUL 2890",Palermo,Comuna 14,1425,C1425DBW
-58.3898365451981,-34.6340920334661,930,PAPITO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,CASEROS,1968,,CASEROS AV. 1968,Barracas,Comuna 4,1152,C1152ABP
-58.3946380345869,-34.5883750236617,1868,PAPONA,CAFE,MINUTAS,MODERNO,4809 0556,paponadiscobar@fibertel.com.ar,,LOPEZ VICENTE,2134,,"LOPEZ, VICENTE 2134",Recoleta,Comuna 2,1128,C1128ACH
-58.3716653439078,-34.620246816631,2612,PAPPA DEUS,RESTAURANTE,FUSION,CLASICO PORTEÑO,4361 2110,www.pappadeus.com.ar,,BETHLEM,423,,BETHLEM 423,San Telmo,Comuna 1,1103,C1103ABA
-58.4052858014359,-34.5872576524679,1869,PAPRIKA,RESTAURANTE,MINUTAS,MODERNO,4807 5077,,,FRENCH,2999,,FRENCH 2999,Recoleta,Comuna 2,1425,C1425AWI
-58.3908713120593,-34.6306781577312,1582,PARADA I,RESTAURANTE,MINUTAS,MODERNO,4305 5243,,,ENTRE RIOS,1901,,ENTRE RIOS AV. 1901,Parque Patricios,Comuna 4,1133,C1133AAH
-58.4052260103265,-34.5917315185654,1870,PARADISO,RESTAURANTE,MINUTAS,MODERNO,4829 0089,,lunes a sábado de 7 a 20,ARENALES,2802,,ARENALES 2802,Recoleta,Comuna 2,1425,C1425BEH
-58.4403034299365,-34.605975781197,1040,PARADOJAS,RESTAURANTE,MINUTAS,POP,4982 7190,,,GALLARDO ANGEL,702,,"GALLARDO, ANGEL AV. 702",Caballito,Comuna 6,1405,C1405DJU
-58.3943170815537,-34.5938920958327,1871,PARADOR NORTE,RESTAURANTE,,,4814 5444,,,RIOBAMBA,1295,,RIOBAMBA 1295,Recoleta,Comuna 2,1116,C1116ABI
-58.4336105430039,-34.6027344455826,2684,PARA GOURMET KIRIN,RESTAURANTE,,,4856 4724,,,GALLARDO ANGEL,75,,"GALLARDO, ANGEL AV. 75",Villa Crespo,Comuna 15,1405,C1405DJA
-58.4278556299435,-34.594041625595,371,PARAISO,CAFE,PARRILLA,RUSTICA,,,lunes a viernes de 12 a 16,ARAOZ,1227,,ARAOZ 1227,Palermo,Comuna 14,1414,C1414DPY
-58.3880058005673,-34.6015420127019,2428,PARANA,RESTAURANTE,INTERNACIONAL,,4371 4546,,,PARANA,607,,PARANA 607,San Nicolas,Comuna 1,1017,C1017AAM
-58.4511830575602,-34.5829385872832,572,PARA VOS,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4553 7287,,,CHARLONE,499,,CHARLONE 499,Chacarita,Comuna 15,1427,C1427BXI
-58.3813253391476,-34.5967793727564,2424,PARISIEN,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4325 2126,,,PELLEGRINI CARLOS,999,,"PELLEGRINI, CARLOS 999",Retiro,Comuna 1,1009,C1009ABS
-58.3986854786686,-34.5964145303851,1872,PARKING,RESTAURANTE,INTERNACIONAL,,,,,URIBURU,1037,,"URIBURU JOSE E., Pres. 1037",Recoleta,Comuna 2,1114,C1114AAE
-58.3933839241021,-34.6085007974556,854,PARLAMENTO GRIEGO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4951 6832,parlamento_griego@hotmail.com,,RIOBAMBA,65,,RIOBAMBA 65,Balvanera,Comuna 3,1025,C1025ABA
-58.3758495472296,-34.6327492075116,932,PARODI II,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,MONTES DE OCA MANUEL,368,,"MONTES DE OCA, MANUEL 368",Barracas,Comuna 4,1270,C1270AAQ
-58.5021531854951,-34.5950772448252,2726,PARQUE DEVOTO,RESTAURANTE,FRANCESA,MODERNO,4501 9808,,,SAN MARTIN,6102,,SAN MARTIN AV. 6102,Villa Devoto,Comuna 11,1419,C1419IBR
-58.421984342104,-34.5827169214916,372,PARRI BURGER,RESTAURANTE,FAST FOOD,MODERNO,4772 8445,,,GUEMES,4403,,GUEMES 4403,Palermo,Comuna 14,1425,C1425BLE
-58.4338531430956,-34.6275164033859,1041,PARRIKA,RESTAURANTE,CENTROEUROPEA,,4922 5200,,,MORENO JOSE MARIA,770,,"MORENO, JOSE MARIA AV. 770",Caballito,Comuna 6,1424,C1424AAU
-58.4697558592202,-34.547201756042,2079,PARRILLA,CAFE,,,4703 5999,,,CABILDO,3954,,CABILDO AV. 3954,Saavedra,Comuna 12,1429,C1429AAX
-58.4764540967942,-34.5682811124726,2813,PARRILLA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,,,,PLAZA,2508,,PLAZA 2508,Villa Urquiza,Comuna 12,1430,C1430DGV
-58.4804357484995,-34.658836383682,1311,PARRILLA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4635 0711,,,PERON EVA,5101,,"PERON, EVA AV. 5101",Mataderos,Comuna 9,1439,C1439BSC
-58.4275448011792,-34.6086165481103,655,PARRILLA 83,RESTAURANTE,PARRILLA,MODERNO,,,,DIAZ VELEZ,4293,,DIAZ VELEZ AV. 4293,Almagro,Comuna 5,1200,C1200AAJ
-58.4449591532364,-34.6085108338768,1044,PARRILLA AMARILLA,RESTAURANTE,,,,,,PUEYRREDON HONORIO DR.,1050,,"PUEYRREDON, HONORIO, DR. AV. 1050",Caballito,Comuna 6,1405,C1405BAU
-58.4409852385144,-34.6212814018769,1042,PARRILLA CABALLITO,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4901 1972,,,BARCO CENTENERA del,138,,BARCO CENTENERA del 138,Caballito,Comuna 6,1424,C1424AMD
-58.3922852870664,-34.5995204721556,1873,PARRILLA CORDOBA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,5811 0294,,,CORDOBA,1751,,CORDOBA AV. 1751,Recoleta,Comuna 2,1055,C1055AAH
-58.4327951858337,-34.5741903520854,374,PARRILLA DON ROGELIO,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4771 6800,,,DORREGO,2720,,DORREGO AV. 2720,Palermo,Comuna 14,1425,C1425GAR
-58.4313779706095,-34.5719794668434,373,PARRILLA EL PRIMO,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4775 0150,www.parrillaelprimo.com.ar,,BAEZ,302,,BAEZ 302,Palermo,Comuna 14,1426,C1426BRH
-58.391244563366,-34.618049119007,1458,PARRILLA INDEPENDENCIA,RESTAURANTE,INTERNACIONAL,MODERNO,4381 4528,,,INDEPENDENCIA,1789,,INDEPENDENCIA AV. 1789,Monserrat,Comuna 1,1100,C1100ABE
-58.4733417688544,-34.6221808339932,1185,PARRILLA LA PLAZA,RESTAURANTE,PARRILLA,,,,,PAEZ,2900,,PAEZ 2900,Flores,Comuna 7,1406,C1406FQX
-58.4388590726633,-34.6197241526496,1045,PARRILLA LAS PEPAS,RESTAURANTE,PARRILLA,MODERNO,4904 3000,,,SAN JOSE DE CALASANZ,20,,SAN JOSE DE CALASANZ 20,Caballito,Comuna 6,1424,C1424AHB
-58.3712905321506,-34.6160125956929,2613,PARRILLA LOS GAUCHOS,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,,,lunes a sábado de 10 a 20,CHILE,372,,CHILE AV. 372,San Telmo,Comuna 1,1098,C1098AAH
-58.3820668568565,-34.611962783381,1457,PARRILLA PATAGONIA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4383 2943,,,MORENO,1110,,MORENO 1110,Monserrat,Comuna 1,1091,C1091AAX
-58.4190802879538,-34.6393596961439,952,PARRILLA PIZZA CAFE,,PARRILLA,MODERNO,4921 1026,,,CASEROS,3849,,CASEROS AV. 3849,Boedo,Comuna 5,1263,C1263AAH
-58.4050414618459,-34.6288497703654,1585,PARRILLA POOL,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,,,,CHICLANA,2898,,CHICLANA AV. 2898,San Cristobal,Comuna 3,1259,C1259AAN
-58.3890410848841,-34.5907055211215,1874,PASADINA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4815 0545,,lunes a sábado de 7 a 21,GUIDO,1705,,GUIDO 1705,Recoleta,Comuna 2,1016,C1016AAE
-58.4410656941386,-34.6202588341802,1043,PASEO DE LA MAGNOLIA,RESTAURANTE,,,,,,RIVADAVIA,5377,,RIVADAVIA AV. 5377,Caballito,Comuna 6,1424,C1424CEI
-58.4374713529775,-34.6087122599223,1046,PASEO DEL SOL,RESTAURANTE,PIZZERIA,,4981 3605,,lunes a lunes de 12 a 15 y de 20 a 00,DIAZ VELEZ,5005,,DIAZ VELEZ AV. 5005,Caballito,Comuna 6,1405,C1405DCF
-58.4616064904482,-34.5783416884874,2766,PASS,CAFE,MINUTAS,ANTIGUO,4553 1115,,lunes a sábado de 11 a 22,ALVAREZ THOMAS,1396,,ALVAREZ THOMAS AV. 1396,Villa Ortuzar,Comuna 15,1427,C1427CDN
-58.387103435144,-34.6016241812345,2427,PASTICERIA,RESTAURANTE,TRADICIONAL,MODERNO,4372 5512,,,TUCUMAN,1431,,TUCUMAN 1431,San Nicolas,Comuna 1,1050,C1050AAC
-58.3618109447137,-34.6402619813972,1259,PATAGONIA SUR,CAFE,PATAGONICA,ANTIGUO,4303 5917,info@restaurantepatagoniasur.com,lunes a domingo de 12 a 16 y de 20 a 00,ROCHA,803,,ROCHA 803,Boca,Comuna 4,1166,C1166AEA
-58.4734929422612,-34.5441248476208,2077,PATAGONICOS PRODUCTOS,RESTAURANTE,PATAGONICA,RUSTICA,4702 0171,,,SAN ISIDRO LABRADOR,4408,,SAN ISIDRO LABRADOR AV. 4408,Saavedra,Comuna 12,1429,C1429ADS
-58.4105105268958,-34.5809362143279,376,PATA NEGRA,RESTAURANTE,ESPAÃ‘OLA,ESPAÑOL,4805 6657,brovers@fibertel.com.ar,,SCALABRINI ORTIZ RAUL,3096,,"SCALABRINI ORTIZ, RAUL 3096",Palermo,Comuna 14,1425,C1425DBY
-58.3854004118563,-34.5969983378288,2028,PATXIM,RESTAURANTE,ESPAÃ‘OLA,ESPAÑOL,4813 0164,,,ALVEAR MARCELO T. De,1280,,"ALVEAR, MARCELO T. De 1280",Retiro,Comuna 1,1058,C1058AAT
-58.3767475137204,-34.6020664655568,2425,PATY LIBRE,RESTAURANTE,FAST FOOD,MODERNO,4322 4442,www.paty.com.ar,,MAIPU,512,,MAIPU 512,San Nicolas,Comuna 1,1006,C1006ACF
-58.3756277294783,-34.6045660095681,2426,PAUCIN,RESTAURANTE,INTERNACIONAL,,4325 2280,,,SARMIENTO,635,,SARMIENTO 635,San Nicolas,Comuna 1,1041,C1041AAM
-58.4426838376745,-34.6081325554542,1038,P. CAPITAN,RESTAURANTE,INTERNACIONAL,,4958 1813,,lunes a lunes de 12 a 15 y de 20 a 00,DIAZ VELEZ,5401,,DIAZ VELEZ AV. 5401,Caballito,Comuna 6,1405,C1405DCJ
-58.4323538367885,-34.5872054372739,378,PECARÃ‚Â S,RESTAURANTE,DE AUTOR,,4831 1112,,martes a sábado de 20 al cierre,HONDURAS,5237,,HONDURAS 5237,Palermo,Comuna 14,1414,C1414BMU
-58.3893606651497,-34.5888849845411,1875,PECK,CAFE,MINUTAS,CLASICO PORTEÑO,,,,QUINTANA MANUEL PRES.,430,,"QUINTANA, MANUEL, PRES. AV. 430",Recoleta,Comuna 2,1129,C1129ABN
-58.4283958898333,-34.6253378733142,1047,PEDRO 94,RESTAURANTE,MEDITERRANEA,,,,,GOYENA PEDRO,94,,"GOYENA, PEDRO AV. 94",Caballito,Comuna 6,1424,C1424BSN
-58.3799089482687,-34.5990599562829,2429,PEGASUS,BAR,MINUTAS,MODERNO,4328 7393,,lunes a viernes de 7 a 19,CORDOBA,906,,CORDOBA AV. 906,San Nicolas,Comuna 1,1054,C1054AAV
-58.5090121557548,-34.5769950516728,2781,PEÃƒâ€˜AMIL,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,4573 0998,,lunes a viernes de 8 a 20,ALBARELLOS,2809,,ALBARELLOS AV. 2809,Villa Pueyrredon,Comuna 12,1419,C1419FSF
-58.4698725620349,-34.62993678849,1188,PENELOPE,RESTAURANTE,BOLIVIANA,ARTESANIAS,4637 8998,www.penelopepacena.com.ar,,NAZCA,55,,NAZCA AV. 55,Flores,Comuna 7,1406,C1406AIA
-58.3888085872474,-34.6029032898401,2430,PENSO CAFE,BAR,MINUTAS,MODERNO,4811 4884,,,LAVALLE,1557,,LAVALLE 1557,San Nicolas,Comuna 1,1048,C1048AAK
-58.4391609206718,-34.6000061430778,377,PEOPLE I,RESTAURANTE,,,,,,SCALABRINI ORTIZ RAUL,280,,"SCALABRINI ORTIZ, RAUL AV. 280",Villa Crespo,Comuna 15,1414,C1414DNP
-58.4277987485142,-34.5888857102458,379,PEPA,RESTAURANTE,DE AUTOR,MODERNO,4833 5745,,,EL SALVADOR,4757,,EL SALVADOR 4757,Palermo,Comuna 14,1414,C1414BPK
-58.3791125260392,-34.602478393032,2431,PEPERONE,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4322 5037,peperonerestaurant@yahoo.com.ar,lunes a domingo de 11 a 3,LAVALLE,876,,LAVALLE 876,San Nicolas,Comuna 1,1047,C1047AAR
-58.3738893680111,-34.601853069098,2433,PEPIN EXPRESS,RESTAURANTE,MINUTAS,MODERNO,4326 7344,,,SAN MARTIN,521,,SAN MARTIN 521,San Nicolas,Comuna 1,1004,C1004AAK
-58.4288691478785,-34.6163590388865,657,PERECHIO,RESTAURANTE,INTERNACIONAL,MODERNO,4958 4777,,,LA PLATA,96,,LA PLATA AV. 96,Almagro,Comuna 5,1184,C1184AAN
-58.4017240858211,-34.5820553648447,380,PERICA,RESTAURANTE,FAST FOOD,MODERNO,4802 4907,lachinata@hotmail.com,,DEL LIBERTADOR,2004,,DEL LIBERTADOR AV. 2004,Palermo,Comuna 14,1425,C1425AAT
-58.4097490774886,-34.5811848869386,382,PERSICCO,RESTAURANTE,TRADICIONAL,MODERNO,4808 0888,hola@persicco.com,,SALGUERO JERONIMO,2591,,"SALGUERO, JERONIMO 2591",Palermo,Comuna 14,1425,C1425DEJ
-58.4348726158452,-34.6175062986907,1049,PERSICCO,RESTAURANTE,SANDWICHERIA,MODERNO,4904 0900,holapersico@persicco.com,,RIVADAVIA,4933,,RIVADAVIA AV. 4933,Caballito,Comuna 6,1424,C1424CEE
-58.4528157655758,-34.5659599683926,541,PETALO,RESTAURANTE,TRADICIONAL,MODERNO,4784 1992,,,CABILDO,1616,,CABILDO AV. 1616,Belgrano,Comuna 13,1426,C1426ABQ
-58.4023078816468,-34.594121401201,1877,PETIT BON,CAFE,MINUTAS,MODERNO,4821 5987,,lunes a sábado de 6.30 a 23,PUEYRREDON AV,1418,,PUEYRREDON AV. 1418,Recoleta,Comuna 2,1118,C1118AAR
-58.3808745782427,-34.6044816594942,2432,PETIT CAFE,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4326 8144,,,PELLEGRINI CARLOS,341,,"PELLEGRINI, CARLOS 341",San Nicolas,Comuna 1,1009,C1009ABG
-58.4140220976936,-34.5828344746216,381,PETIT CAFE,CONFITERIA,MINUTAS,CLASICO PORTEÑO,4887 6620,davidred2000@hotmail.com,,UGARTECHE,2810,,UGARTECHE 2810,Palermo,Comuna 14,1425,C1425EVB
-58.3929617937147,-34.5937106435155,1876,PETIT CALLAO,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4811 9232,,lunes a sábado de 7 a 23,CALLAO,1301,,CALLAO AV. 1301,Recoleta,Comuna 2,1023,C1023AAG
-58.3931464807386,-34.5997237964141,1878,PETIT CORDOBA CAFE,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4812 0908,,domingo a jueves de 7 a 3 - viernes y sábado de 7 a 5,CORDOBA,1802,,CORDOBA AV. 1802,Balvanera,Comuna 3,1120,C1120AAN
-58.3998501297512,-34.599948542863,853,PETIT PAULISTA,RESTAURANTE,,,,,,PASTEUR,791,,PASTEUR 791,Balvanera,Comuna 3,1028,C1028AAO
-58.3841977294611,-34.5974301521132,2031,PETIT PLAZA,CAFE,INTERNACIONAL,CLASICO PORTEÑO,4816 0943,,lunes a domingo de 7 a 20,LIBERTAD,956,,LIBERTAD 956,Retiro,Comuna 1,1012,C1012AAT
